edam_id,subclass_edam,subclass_type
http://edamontology.org/operation_2945,http://edamontology.org/operation_3214,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3215,operation
http://edamontology.org/operation_3429,http://edamontology.org/operation_3216,operation
http://edamontology.org/operation_0310,http://edamontology.org/operation_3216,operation
http://edamontology.org/operation_3218,http://edamontology.org/operation_3219,operation
http://edamontology.org/operation_3921,http://edamontology.org/operation_3219,operation
http://edamontology.org/operation_2478,http://edamontology.org/operation_3221,operation
http://edamontology.org/operation_0415,http://edamontology.org/operation_3222,operation
http://edamontology.org/operation_0314,http://edamontology.org/operation_3223,operation
http://edamontology.org/operation_2995,http://edamontology.org/operation_3225,operation
http://edamontology.org/operation_3197,http://edamontology.org/operation_3225,operation
http://edamontology.org/operation_3197,http://edamontology.org/operation_3226,operation
http://edamontology.org/operation_3197,http://edamontology.org/operation_3228,operation
http://edamontology.org/operation_3921,http://edamontology.org/operation_3230,operation
http://edamontology.org/operation_2495,http://edamontology.org/operation_3232,operation
http://edamontology.org/operation_3961,http://edamontology.org/operation_3233,operation
http://edamontology.org/operation_3228,http://edamontology.org/operation_3961,operation
http://edamontology.org/operation_0369,http://edamontology.org/operation_3237,operation
http://edamontology.org/operation_0310,http://edamontology.org/operation_3258,operation
http://edamontology.org/operation_3434,http://edamontology.org/operation_3267,operation
http://edamontology.org/operation_2424,http://edamontology.org/operation_3437,operation
http://edamontology.org/operation_3432,http://edamontology.org/operation_3279,operation
http://edamontology.org/operation_3437,http://edamontology.org/operation_3279,operation
http://edamontology.org/operation_0306,http://edamontology.org/operation_3907,operation
http://edamontology.org/operation_3907,http://edamontology.org/operation_3280,operation
http://edamontology.org/operation_2424,http://edamontology.org/operation_3282,operation
http://edamontology.org/operation_2429,http://edamontology.org/operation_3282,operation
http://edamontology.org/operation_2409,http://edamontology.org/operation_3283,operation
http://edamontology.org/operation_2423,http://edamontology.org/operation_3350,operation
http://edamontology.org/operation_2424,http://edamontology.org/operation_3352,operation
http://edamontology.org/operation_2409,http://edamontology.org/operation_3357,operation
http://edamontology.org/operation_2409,http://edamontology.org/operation_3359,operation
http://edamontology.org/operation_2409,http://edamontology.org/operation_3431,operation
http://edamontology.org/operation_2238,http://edamontology.org/operation_3435,operation
http://edamontology.org/operation_2409,http://edamontology.org/operation_3436,operation
http://edamontology.org/operation_2945,http://edamontology.org/operation_3443,operation
http://edamontology.org/operation_2480,http://edamontology.org/operation_3445,operation
http://edamontology.org/operation_3443,http://edamontology.org/operation_3446,operation
http://edamontology.org/operation_3445,http://edamontology.org/operation_3454,operation
http://edamontology.org/operation_0322,http://edamontology.org/operation_3455,operation
http://edamontology.org/operation_0322,http://edamontology.org/operation_3456,operation
http://edamontology.org/operation_3443,http://edamontology.org/operation_3457,operation
http://edamontology.org/operation_2480,http://edamontology.org/operation_3457,operation
http://edamontology.org/operation_3457,http://edamontology.org/operation_3458,operation
http://edamontology.org/operation_2990,http://edamontology.org/operation_3458,operation
http://edamontology.org/operation_0291,http://edamontology.org/operation_3459,operation
http://edamontology.org/operation_2995,http://edamontology.org/operation_3460,operation
http://edamontology.org/operation_2423,http://edamontology.org/operation_3461,operation
http://edamontology.org/operation_2403,http://edamontology.org/operation_3461,operation
http://edamontology.org/operation_3465,http://edamontology.org/operation_3463,operation
http://edamontology.org/operation_0315,http://edamontology.org/operation_3463,operation
http://edamontology.org/operation_0004,http://edamontology.org/operation_3465,operation
http://edamontology.org/operation_0236,http://edamontology.org/operation_3472,operation
http://edamontology.org/operation_0323,http://edamontology.org/operation_3478,operation
http://edamontology.org/operation_3429,http://edamontology.org/operation_3480,operation
http://edamontology.org/operation_0230,http://edamontology.org/operation_3481,operation
http://edamontology.org/operation_3480,http://edamontology.org/operation_3481,operation
http://edamontology.org/operation_2423,http://edamontology.org/operation_3482,operation
http://edamontology.org/operation_2403,http://edamontology.org/operation_3482,operation
http://edamontology.org/operation_3197,http://edamontology.org/operation_3504,operation
http://edamontology.org/operation_0337,http://edamontology.org/operation_3552,operation
http://edamontology.org/operation_0226,http://edamontology.org/operation_3553,operation
http://edamontology.org/operation_2238,http://edamontology.org/operation_3557,operation
http://edamontology.org/operation_0337,http://edamontology.org/operation_3559,operation
http://edamontology.org/operation_2424,http://edamontology.org/operation_3561,operation
http://edamontology.org/operation_2429,http://edamontology.org/operation_3561,operation
http://edamontology.org/operation_3680,http://edamontology.org/operation_3563,operation
http://edamontology.org/operation_2495,http://edamontology.org/operation_3680,operation
http://edamontology.org/operation_3921,http://edamontology.org/operation_3680,operation
http://edamontology.org/operation_3680,http://edamontology.org/operation_3565,operation
http://edamontology.org/operation_2426,http://edamontology.org/operation_3566,operation
http://edamontology.org/operation_0306,http://edamontology.org/operation_3625,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3627,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3628,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3629,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3630,operation
http://edamontology.org/operation_3799,http://edamontology.org/operation_3630,operation
http://edamontology.org/operation_0004,http://edamontology.org/operation_3799,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3631,operation
http://edamontology.org/operation_3438,http://edamontology.org/operation_3632,operation
http://edamontology.org/operation_3438,http://edamontology.org/operation_3633,operation
http://edamontology.org/operation_3630,http://edamontology.org/operation_3634,operation
http://edamontology.org/operation_3630,http://edamontology.org/operation_3635,operation
http://edamontology.org/operation_3630,http://edamontology.org/operation_3636,operation
http://edamontology.org/operation_3634,http://edamontology.org/operation_3637,operation
http://edamontology.org/operation_3635,http://edamontology.org/operation_3638,operation
http://edamontology.org/operation_3635,http://edamontology.org/operation_3639,operation
http://edamontology.org/operation_3635,http://edamontology.org/operation_3641,operation
http://edamontology.org/operation_3631,http://edamontology.org/operation_3643,operation
http://edamontology.org/operation_3631,http://edamontology.org/operation_3644,operation
http://edamontology.org/operation_0230,http://edamontology.org/operation_3644,operation
http://edamontology.org/operation_3631,http://edamontology.org/operation_3645,operation
http://edamontology.org/operation_3631,http://edamontology.org/operation_3646,operation
http://edamontology.org/operation_2421,http://edamontology.org/operation_3646,operation
http://edamontology.org/operation_3646,http://edamontology.org/operation_3647,operation
http://edamontology.org/operation_2428,http://edamontology.org/operation_3649,operation
http://edamontology.org/operation_3646,http://edamontology.org/operation_3649,operation
http://edamontology.org/operation_2238,http://edamontology.org/operation_3658,operation
http://edamontology.org/operation_2238,http://edamontology.org/operation_3659,operation
http://edamontology.org/operation_3927,http://edamontology.org/operation_3660,operation
http://edamontology.org/operation_3928,http://edamontology.org/operation_3660,operation
http://edamontology.org/operation_0361,http://edamontology.org/operation_3661,operation
http://edamontology.org/operation_2454,http://edamontology.org/operation_3662,operation
http://edamontology.org/operation_2454,http://edamontology.org/operation_3663,operation
http://edamontology.org/operation_2238,http://edamontology.org/operation_3664,operation
http://edamontology.org/operation_0361,http://edamontology.org/operation_3672,operation
http://edamontology.org/operation_3218,http://edamontology.org/operation_3675,operation
http://edamontology.org/operation_0337,http://edamontology.org/operation_3694,operation
http://edamontology.org/operation_2409,http://edamontology.org/operation_3695,operation
http://edamontology.org/operation_3197,http://edamontology.org/operation_3703,operation
http://edamontology.org/operation_3634,http://edamontology.org/operation_3704,operation
http://edamontology.org/operation_3635,http://edamontology.org/operation_3705,operation
http://edamontology.org/operation_3635,http://edamontology.org/operation_3715,operation
http://edamontology.org/operation_2424,http://edamontology.org/operation_3731,operation
http://edamontology.org/operation_0314,http://edamontology.org/operation_3741,operation
http://edamontology.org/operation_2997,http://edamontology.org/operation_3741,operation
http://edamontology.org/operation_0337,http://edamontology.org/operation_3744,operation
http://edamontology.org/operation_0324,http://edamontology.org/operation_3745,operation
http://edamontology.org/operation_3645,http://edamontology.org/operation_3755,operation
http://edamontology.org/operation_0004,http://edamontology.org/operation_3760,operation
http://edamontology.org/operation_3760,http://edamontology.org/operation_3761,operation
http://edamontology.org/operation_3760,http://edamontology.org/operation_3762,operation
http://edamontology.org/operation_3760,http://edamontology.org/operation_3763,operation
http://edamontology.org/operation_3927,http://edamontology.org/operation_3766,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3767,operation
http://edamontology.org/operation_2423,http://edamontology.org/operation_3767,operation
http://edamontology.org/operation_0226,http://edamontology.org/operation_3778,operation
http://edamontology.org/operation_2495,http://edamontology.org/operation_3792,operation
http://edamontology.org/operation_3921,http://edamontology.org/operation_3793,operation
http://edamontology.org/operation_3438,http://edamontology.org/operation_3797,operation
http://edamontology.org/operation_3921,http://edamontology.org/operation_3798,operation
http://edamontology.org/operation_3799,http://edamontology.org/operation_3800,operation
http://edamontology.org/operation_3631,http://edamontology.org/operation_3801,operation
http://edamontology.org/operation_2409,http://edamontology.org/operation_3802,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3803,operation
http://edamontology.org/operation_3204,http://edamontology.org/operation_3809,operation
http://edamontology.org/operation_0250,http://edamontology.org/operation_3860,operation
http://edamontology.org/operation_3214,http://edamontology.org/operation_3860,operation
http://edamontology.org/operation_2481,http://edamontology.org/operation_3891,operation
http://edamontology.org/operation_0244,http://edamontology.org/operation_3891,operation
http://edamontology.org/operation_2426,http://edamontology.org/operation_3893,operation
http://edamontology.org/operation_0420,http://edamontology.org/operation_3902,operation
http://edamontology.org/operation_0420,http://edamontology.org/operation_3903,operation
http://edamontology.org/operation_3927,http://edamontology.org/operation_3925,operation
http://edamontology.org/operation_0337,http://edamontology.org/operation_3925,operation
http://edamontology.org/operation_3928,http://edamontology.org/operation_3926,operation
http://edamontology.org/operation_0337,http://edamontology.org/operation_3926,operation
http://edamontology.org/operation_3928,http://edamontology.org/operation_3929,operation
http://edamontology.org/operation_2423,http://edamontology.org/operation_3929,operation
http://edamontology.org/operation_3921,http://edamontology.org/operation_3933,operation
http://edamontology.org/operation_3438,http://edamontology.org/operation_3935,operation
http://edamontology.org/operation_3935,http://edamontology.org/operation_3936,operation
http://edamontology.org/operation_3935,http://edamontology.org/operation_3937,operation
http://edamontology.org/operation_2238,http://edamontology.org/operation_3960,operation
http://edamontology.org/operation_3961,http://edamontology.org/operation_3964,operation
http://edamontology.org/topic_3307,http://edamontology.org/topic_0077,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3307,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_0078,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_0080,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_0081,topic
http://edamontology.org/topic_0081,http://edamontology.org/topic_0082,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3070,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_0084,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3299,topic
http://edamontology.org/topic_3299,http://edamontology.org/topic_0084,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3391,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_1775,topic
http://edamontology.org/topic_1775,http://edamontology.org/topic_0085,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_0085,topic
http://edamontology.org/topic_3391,http://edamontology.org/topic_0622,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_0605,topic
http://edamontology.org/topic_0605,http://edamontology.org/topic_0089,topic
http://edamontology.org/topic_0605,http://edamontology.org/topic_0091,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3316,topic
http://edamontology.org/topic_3316,http://edamontology.org/topic_0092,topic
http://edamontology.org/topic_0077,http://edamontology.org/topic_0097,topic
http://edamontology.org/topic_0081,http://edamontology.org/topic_0097,topic
http://edamontology.org/topic_0077,http://edamontology.org/topic_0099,topic
http://edamontology.org/topic_0080,http://edamontology.org/topic_0102,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_0108,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_3321,topic
http://edamontology.org/topic_3053,http://edamontology.org/topic_3321,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3053,topic
http://edamontology.org/topic_3321,http://edamontology.org/topic_0114,topic
http://edamontology.org/topic_3391,http://edamontology.org/topic_0121,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_1317,topic
http://edamontology.org/topic_1317,http://edamontology.org/topic_0122,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_0122,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_0123,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_0602,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_0128,topic
http://edamontology.org/topic_0602,http://edamontology.org/topic_0128,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_2814,topic
http://edamontology.org/topic_2814,http://edamontology.org/topic_0130,topic
http://edamontology.org/topic_0081,http://edamontology.org/topic_2814,topic
http://edamontology.org/topic_0108,http://edamontology.org/topic_0140,topic
http://edamontology.org/topic_0081,http://edamontology.org/topic_0152,topic
http://edamontology.org/topic_0081,http://edamontology.org/topic_0153,topic
http://edamontology.org/topic_0081,http://edamontology.org/topic_0154,topic
http://edamontology.org/topic_0080,http://edamontology.org/topic_0157,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_0160,topic
http://edamontology.org/topic_2814,http://edamontology.org/topic_0166,topic
http://edamontology.org/topic_3307,http://edamontology.org/topic_3892,topic
http://edamontology.org/topic_0082,http://edamontology.org/topic_0176,topic
http://edamontology.org/topic_3892,http://edamontology.org/topic_0176,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_0194,topic
http://edamontology.org/topic_0080,http://edamontology.org/topic_0194,topic
http://edamontology.org/topic_0080,http://edamontology.org/topic_0196,topic
http://edamontology.org/topic_3321,http://edamontology.org/topic_0199,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3344,topic
http://edamontology.org/topic_3344,http://edamontology.org/topic_0202,topic
http://edamontology.org/topic_3321,http://edamontology.org/topic_0203,topic
http://edamontology.org/topic_0202,http://edamontology.org/topic_0208,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_0208,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3314,topic
http://edamontology.org/topic_3371,http://edamontology.org/topic_0209,topic
http://edamontology.org/topic_3344,http://edamontology.org/topic_3376,topic
http://edamontology.org/topic_3336,http://edamontology.org/topic_0209,topic
http://edamontology.org/topic_3314,http://edamontology.org/topic_3371,topic
http://edamontology.org/topic_3314,http://edamontology.org/topic_3336,topic
http://edamontology.org/topic_3376,http://edamontology.org/topic_3336,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3068,topic
http://edamontology.org/topic_3316,http://edamontology.org/topic_0218,topic
http://edamontology.org/topic_3068,http://edamontology.org/topic_0218,topic
http://edamontology.org/topic_0605,http://edamontology.org/topic_3071,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_0219,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3361,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_0593,topic
http://edamontology.org/topic_1317,http://edamontology.org/topic_0593,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3382,topic
http://edamontology.org/topic_0108,http://edamontology.org/topic_0601,topic
http://edamontology.org/topic_0605,http://edamontology.org/topic_0607,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_0610,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_0611,topic
http://edamontology.org/topic_1317,http://edamontology.org/topic_0611,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_0621,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_0623,topic
http://edamontology.org/topic_3321,http://edamontology.org/topic_0623,topic
http://edamontology.org/topic_3053,http://edamontology.org/topic_0625,topic
http://edamontology.org/topic_0080,http://edamontology.org/topic_0632,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3303,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_0634,topic
http://edamontology.org/topic_3299,http://edamontology.org/topic_0637,topic
http://edamontology.org/topic_0077,http://edamontology.org/topic_0654,topic
http://edamontology.org/topic_0114,http://edamontology.org/topic_0659,topic
http://edamontology.org/topic_0099,http://edamontology.org/topic_0659,topic
http://edamontology.org/topic_2814,http://edamontology.org/topic_0736,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_0749,topic
http://edamontology.org/topic_0203,http://edamontology.org/topic_0749,topic
http://edamontology.org/topic_3125,http://edamontology.org/topic_0749,topic
http://edamontology.org/topic_0160,http://edamontology.org/topic_3511,topic
http://edamontology.org/topic_3511,http://edamontology.org/topic_3125,topic
http://edamontology.org/topic_0077,http://edamontology.org/topic_3511,topic
http://edamontology.org/topic_0654,http://edamontology.org/topic_3125,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_0769,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_0780,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_0781,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_0797,topic
http://edamontology.org/topic_0114,http://edamontology.org/topic_0798,topic
http://edamontology.org/topic_3344,http://edamontology.org/topic_0804,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_0820,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_0821,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_2229,topic
http://edamontology.org/topic_0605,http://edamontology.org/topic_2258,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_2259,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3315,topic
http://edamontology.org/topic_3315,http://edamontology.org/topic_2269,topic
http://edamontology.org/topic_0082,http://edamontology.org/topic_2275,topic
http://edamontology.org/topic_0199,http://edamontology.org/topic_2533,topic
http://edamontology.org/topic_0654,http://edamontology.org/topic_2533,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_2640,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_2815,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_2828,topic
http://edamontology.org/topic_1317,http://edamontology.org/topic_2828,topic
http://edamontology.org/topic_0804,http://edamontology.org/topic_2830,topic
http://edamontology.org/topic_0623,http://edamontology.org/topic_2830,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_2840,topic
http://edamontology.org/topic_3376,http://edamontology.org/topic_3377,topic
http://edamontology.org/topic_3377,http://edamontology.org/topic_2840,topic
http://edamontology.org/topic_0199,http://edamontology.org/topic_2885,topic
http://edamontology.org/topic_0654,http://edamontology.org/topic_2885,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3047,topic
http://edamontology.org/topic_0610,http://edamontology.org/topic_3050,topic
http://edamontology.org/topic_0625,http://edamontology.org/topic_3055,topic
http://edamontology.org/topic_3053,http://edamontology.org/topic_3056,topic
http://edamontology.org/topic_0605,http://edamontology.org/topic_3063,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3064,topic
http://edamontology.org/topic_3064,http://edamontology.org/topic_3065,topic
http://edamontology.org/topic_3344,http://edamontology.org/topic_3067,topic
http://edamontology.org/topic_0108,http://edamontology.org/topic_3120,topic
http://edamontology.org/topic_0654,http://edamontology.org/topic_3127,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3168,topic
http://edamontology.org/topic_3168,http://edamontology.org/topic_3169,topic
http://edamontology.org/topic_3656,http://edamontology.org/topic_3169,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3656,topic
http://edamontology.org/topic_3168,http://edamontology.org/topic_3170,topic
http://edamontology.org/topic_3391,http://edamontology.org/topic_3172,topic
http://edamontology.org/topic_3053,http://edamontology.org/topic_3295,topic
http://edamontology.org/topic_3295,http://edamontology.org/topic_3173,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_3173,topic
http://edamontology.org/topic_0610,http://edamontology.org/topic_3174,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_3174,topic
http://edamontology.org/topic_0199,http://edamontology.org/topic_3175,topic
http://edamontology.org/topic_0654,http://edamontology.org/topic_3175,topic
http://edamontology.org/topic_0654,http://edamontology.org/topic_3176,topic
http://edamontology.org/topic_3656,http://edamontology.org/topic_3179,topic
http://edamontology.org/topic_3344,http://edamontology.org/topic_3277,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3292,topic
http://edamontology.org/topic_3314,http://edamontology.org/topic_3292,topic
http://edamontology.org/topic_0084,http://edamontology.org/topic_3293,topic
http://edamontology.org/topic_0080,http://edamontology.org/topic_3293,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3297,topic
http://edamontology.org/topic_0625,http://edamontology.org/topic_3298,topic
http://edamontology.org/topic_3299,http://edamontology.org/topic_3298,topic
http://edamontology.org/topic_3391,http://edamontology.org/topic_3298,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3300,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3301,topic
http://edamontology.org/topic_3344,http://edamontology.org/topic_3304,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3305,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3318,topic
http://edamontology.org/topic_3318,http://edamontology.org/topic_3306,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3306,topic
http://edamontology.org/topic_0203,http://edamontology.org/topic_3308,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_3308,topic
http://edamontology.org/topic_0203,http://edamontology.org/topic_3320,topic
http://edamontology.org/topic_0099,http://edamontology.org/topic_3320,topic
http://edamontology.org/topic_0634,http://edamontology.org/topic_3324,topic
http://edamontology.org/topic_0634,http://edamontology.org/topic_3325,topic
http://edamontology.org/topic_3316,http://edamontology.org/topic_3332,topic
http://edamontology.org/topic_3314,http://edamontology.org/topic_3332,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3334,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3335,topic
http://edamontology.org/topic_3277,http://edamontology.org/topic_3337,topic
http://edamontology.org/topic_3277,http://edamontology.org/topic_3340,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3342,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_3345,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3360,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_3365,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_3366,topic
http://edamontology.org/topic_3316,http://edamontology.org/topic_3372,topic
http://edamontology.org/topic_3376,http://edamontology.org/topic_3373,topic
http://edamontology.org/topic_3376,http://edamontology.org/topic_3374,topic
http://edamontology.org/topic_3376,http://edamontology.org/topic_3375,topic
http://edamontology.org/topic_0003,http://edamontology.org/topic_3678,topic
http://edamontology.org/topic_3678,http://edamontology.org/topic_3379,topic
http://edamontology.org/topic_3376,http://edamontology.org/topic_3379,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_3383,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_3384,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_3385,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3387,topic
http://edamontology.org/topic_3376,http://edamontology.org/topic_3393,topic
http://edamontology.org/topic_3344,http://edamontology.org/topic_3395,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3399,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3400,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3407,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3421,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3422,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_3444,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_3448,topic
http://edamontology.org/topic_1317,http://edamontology.org/topic_3448,topic
http://edamontology.org/topic_3382,http://edamontology.org/topic_3452,topic
http://edamontology.org/topic_3316,http://edamontology.org/topic_3473,topic
http://edamontology.org/topic_3316,http://edamontology.org/topic_3474,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_3489,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3500,topic
http://edamontology.org/topic_0078,http://edamontology.org/topic_3510,topic
http://edamontology.org/topic_0160,http://edamontology.org/topic_3510,topic
http://edamontology.org/topic_0114,http://edamontology.org/topic_3512,topic
http://edamontology.org/topic_0099,http://edamontology.org/topic_3512,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3516,topic
http://edamontology.org/topic_3678,http://edamontology.org/topic_3517,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3518,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3519,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3520,topic
http://edamontology.org/topic_3361,http://edamontology.org/topic_3524,topic
http://edamontology.org/topic_3510,http://edamontology.org/topic_3534,topic
http://edamontology.org/topic_2814,http://edamontology.org/topic_3538,topic
http://edamontology.org/topic_2814,http://edamontology.org/topic_3542,topic
http://edamontology.org/topic_3315,http://edamontology.org/topic_3569,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_3571,topic
http://edamontology.org/topic_3071,http://edamontology.org/topic_3572,topic
http://edamontology.org/topic_3053,http://edamontology.org/topic_3574,topic
http://edamontology.org/topic_3303,http://edamontology.org/topic_3577,topic
http://edamontology.org/topic_3168,http://edamontology.org/topic_3673,topic
http://edamontology.org/topic_3656,http://edamontology.org/topic_3674,topic
http://edamontology.org/topic_3168,http://edamontology.org/topic_3676,topic
http://edamontology.org/topic_0610,http://edamontology.org/topic_3697,topic
http://edamontology.org/topic_3301,http://edamontology.org/topic_3697,topic
http://edamontology.org/topic_3656,http://edamontology.org/topic_3794,topic
http://edamontology.org/topic_0622,http://edamontology.org/topic_3796,topic
http://edamontology.org/topic_3070,http://edamontology.org/topic_3810,topic
http://edamontology.org/topic_3168,http://edamontology.org/topic_3837,topic
http://edamontology.org/topic_3053,http://edamontology.org/topic_3930,topic
http://edamontology.org/topic_0804,http://edamontology.org/topic_3930,topic
http://edamontology.org/topic_0203,http://edamontology.org/topic_3941,topic
http://edamontology.org/topic_3308,http://edamontology.org/topic_3941,topic
http://edamontology.org/topic_0084,http://edamontology.org/topic_3944,topic
http://edamontology.org/topic_0080,http://edamontology.org/topic_3944,topic
http://edamontology.org/topic_0605,http://edamontology.org/topic_3948,topic
http://edamontology.org/topic_0804,http://edamontology.org/topic_3948,topic
